from_framework,from_code,to_framework,to_code,relation,from_grade,to_grade,match_key,confidence_note,from_text,to_text,from_source_url,to_source_url
CA-CCSS-ELA-2013,W.2.2,CA-CCSS-ELA-2013,W.3.2,,2,3,W | 2 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Write informative/explanatory texts in which they introduce a topic, use facts and definitions to develop points, and provide a concluding statement or section.","Write informative/explanatory texts to examine a topic and convey ideas and information clearly. a. Introduce a topic and group related information together; include illustrations when useful to aiding comprehension. b. Develop the topic with facts, definitions, and details. c. Use linking words and phrases (e.g., also, another, and, more, but) to connect ideas within categories of information. d. Provide a concluding statement or section.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.3.2,CA-CCSS-ELA-2013,W.4.2,,3,4,W | 2 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Write informative/explanatory texts to examine a topic and convey ideas and information clearly. a. Introduce a topic and group related information together; include illustrations when useful to aiding comprehension. b. Develop the topic with facts, definitions, and details. c. Use linking words and phrases (e.g., also, another, and, more, but) to connect ideas within categories of information. d. Provide a concluding statement or section.","Write informative/explanatory texts to examine a topic and convey ideas and information clearly. a. Introduce a topic clearly and group related information in paragraphs and sections; include formatting (e.g., headings), illustrations, and multimedia when useful to aiding comprehension. b. Develop the topic with facts, definitions, concrete details, quotations, or other information and examples related to the topic. c. Link ideas within categories of information using words and phrases (e.g., another, for example, also, because). d. Use precise language and domain-specific vocabulary to inform about or explain the topic. e. Provide a concluding statement or section related to the information or explanation presented.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.4.2,CA-CCSS-ELA-2013,W.5.2,,4,5,W | 2 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Write informative/explanatory texts to examine a topic and convey ideas and information clearly. a. Introduce a topic clearly and group related information in paragraphs and sections; include formatting (e.g., headings), illustrations, and multimedia when useful to aiding comprehension. b. Develop the topic with facts, definitions, concrete details, quotations, or other information and examples related to the topic. c. Link ideas within categories of information using words and phrases (e.g., another, for example, also, because). d. Use precise language and domain-specific vocabulary to inform about or explain the topic. e. Provide a concluding statement or section related to the information or explanation presented.","Write informative/explanatory texts to examine a topic and convey ideas and information clearly. a. Introduce a topic clearly, provide a general observation and focus, and group related information logically; include formatting (e.g., headings), illustrations, and multimedia when useful to aiding comprehension. b. Develop the topic with facts, definitions, concrete details, quotations, or other information and examples related to the topic. c. Link ideas within and across categories of information using words, phrases, and clauses (e.g., in contrast, especially). d. Use precise language and domain-specific vocabulary to inform about or explain the topic. e. Provide a concluding statement or section related to the information or explanation presented.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.K.3,CA-CCSS-ELA-2013,W.1.3,,0,1,W | 3 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Use a combination of drawing, dictating, and writing to narrate a single event or several loosely linked events, tell about the events in the order in which they occurred, and provide a reaction to what happened.","Write narratives in which they recount two or more appropriately sequenced events, include some details regarding what happened, use temporal words to signal event order, and provide some sense of closure.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.1.3,CA-CCSS-ELA-2013,W.2.3,,1,2,W | 3 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Write narratives in which they recount two or more appropriately sequenced events, include some details regarding what happened, use temporal words to signal event order, and provide some sense of closure.","Write narratives in which they recount a well-elaborated event or short sequence of events, include details to describe actions, thoughts, and feelings, use temporal words to signal event order, and provide a sense of closure.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.2.3,CA-CCSS-ELA-2013,W.3.3,,2,3,W | 3 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Write narratives in which they recount a well-elaborated event or short sequence of events, include details to describe actions, thoughts, and feelings, use temporal words to signal event order, and provide a sense of closure.","Write narratives to develop real or imagined experiences or events using effective technique, descriptive details, and clear event sequences. a. Establish a situation and introduce a narrator and/or characters; organize an event sequence that unfolds naturally. b. Use dialogue and descriptions of actions, thoughts, and feelings to develop experiences and events or show the response of characters to situations. c. Use temporal words and phrases to signal event order. d. Provide a sense of closure.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.3.3,CA-CCSS-ELA-2013,W.4.3,,3,4,W | 3 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Write narratives to develop real or imagined experiences or events using effective technique, descriptive details, and clear event sequences. a. Establish a situation and introduce a narrator and/or characters; organize an event sequence that unfolds naturally. b. Use dialogue and descriptions of actions, thoughts, and feelings to develop experiences and events or show the response of characters to situations. c. Use temporal words and phrases to signal event order. d. Provide a sense of closure.","Write narratives to develop real or imagined experiences or events using effective technique, descriptive details, and clear event sequences. a. Orient the reader by establishing a situation and introducing a narrator and/or characters; organize an event sequence that unfolds naturally. b. Use dialogue and description to develop experiences and events or show the responses of characters to situations. c. Use a variety of transitional words and phrases to manage the sequence of events. d. Use concrete words and phrases and sensory details to convey experiences and events precisely. e. Provide a conclusion that follows from the narrated experiences or events.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.4.3,CA-CCSS-ELA-2013,W.5.3,,4,5,W | 3 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Write narratives to develop real or imagined experiences or events using effective technique, descriptive details, and clear event sequences. a. Orient the reader by establishing a situation and introducing a narrator and/or characters; organize an event sequence that unfolds naturally. b. Use dialogue and description to develop experiences and events or show the responses of characters to situations. c. Use a variety of transitional words and phrases to manage the sequence of events. d. Use concrete words and phrases and sensory details to convey experiences and events precisely. e. Provide a conclusion that follows from the narrated experiences or events.","Write narratives to develop real or imagined experiences or events using effective technique, descriptive details, and clear event sequences. a. Orient the reader by establishing a situation and introducing a narrator and/or characters; organize an event sequence that unfolds naturally. b. Use narrative techniques, such as dialogue, description, and pacing, to develop experiences and events or show the responses of characters to situations. c. Use a variety of transitional words, phrases, and clauses to manage the sequence of events. d. Use concrete words and phrases and sensory details to convey experiences and events precisely. e. Provide a conclusion that follows from the narrated experiences or events.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.K.4,CA-CCSS-ELA-2013,W.1.4,,0,1,W | 4 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,(Begins in grade 2) CA,(Begins in grade 2) CA,https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.1.4,CA-CCSS-ELA-2013,W.2.4,,1,2,W | 4 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,(Begins in grade 2) CA,"With guidance and support from adults, produce writing in which the development and organization are appropriate to task and purpose. (Grade-specific expectations for writing types are defined in standards 1–3 above.) CA",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.2.4,CA-CCSS-ELA-2013,W.3.4,,2,3,W | 4 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"With guidance and support from adults, produce writing in which the development and organization are appropriate to task and purpose. (Grade-specific expectations for writing types are defined in standards 1–3 above.) CA","With guidance and support from adults, produce writing in which the development and organization are appropriate to task and purpose. (Grade-specific expectations for writing types are defined in standards 1–3 above.)",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.3.4,CA-CCSS-ELA-2013,W.4.4,,3,4,W | 4 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"With guidance and support from adults, produce writing in which the development and organization are appropriate to task and purpose. (Grade-specific expectations for writing types are defined in standards 1–3 above.)","Produce clear and coherent writing (including multiple-paragraph texts) in which the development and organization are appropriate to task, purpose, and audience. (Grade-specific expectations for writing types are defined in standards 1–3 above.) CA",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.4.4,CA-CCSS-ELA-2013,W.5.4,,4,5,W | 4 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Produce clear and coherent writing (including multiple-paragraph texts) in which the development and organization are appropriate to task, purpose, and audience. (Grade-specific expectations for writing types are defined in standards 1–3 above.) CA","Produce clear and coherent writing (including multipleparagraph texts) in which the development and organization are appropriate to task, purpose, and audience. (Grade-specific expectations for writing types are defined in standards 1–3 above.) CA",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.K.5,CA-CCSS-ELA-2013,W.1.5,,0,1,W | 5 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"With guidance and support from adults, respond to questions and suggestions from peers and add details to strengthen writing as needed.","With guidance and support from adults, focus on a topic, respond to questions and suggestions from peers, and add details to strengthen writing as needed.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.1.5,CA-CCSS-ELA-2013,W.2.5,,1,2,W | 5 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"With guidance and support from adults, focus on a topic, respond to questions and suggestions from peers, and add details to strengthen writing as needed.","With guidance and support from adults and peers, focus on a topic and strengthen writing as needed by revising and editing.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.2.5,CA-CCSS-ELA-2013,W.3.5,,2,3,W | 5 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"With guidance and support from adults and peers, focus on a topic and strengthen writing as needed by revising and editing.","With guidance and support from peers and adults, develop and strengthen writing as needed by planning, revising, and editing. (Editing for conventions should demonstrate command of Language standards 1–3 up to and including grade 3.)",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.3.5,CA-CCSS-ELA-2013,W.4.5,,3,4,W | 5 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"With guidance and support from peers and adults, develop and strengthen writing as needed by planning, revising, and editing. (Editing for conventions should demonstrate command of Language standards 1–3 up to and including grade 3.)","With guidance and support from peers and adults, develop and strengthen writing as needed by planning, revising, and editing. (Editing for conventions should demonstrate command of Language standards 1–3 up to and including grade 4.)",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.4.5,CA-CCSS-ELA-2013,W.5.5,,4,5,W | 5 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"With guidance and support from peers and adults, develop and strengthen writing as needed by planning, revising, and editing. (Editing for conventions should demonstrate command of Language standards 1–3 up to and including grade 4.)","With guidance and support from peers and adults, develop and strengthen writing as needed by planning, revising, editing, rewriting, or trying a new approach. (Editing for conventions should demonstrate command of Language standards 1–3 up to and including grade 5.)",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.K.6,CA-CCSS-ELA-2013,W.1.6,,0,1,W | 6 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"With guidance and support from adults, explore a variety of digital tools to produce and publish writing, including in collaboration with peers.","With guidance and support from adults, use a variety of digital tools to produce and publish writing, including in collaboration with peers.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.1.6,CA-CCSS-ELA-2013,W.2.6,,1,2,W | 6 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"With guidance and support from adults, use a variety of digital tools to produce and publish writing, including in collaboration with peers.","With guidance and support from adults, use a variety of digital tools to produce and publish writing, including in collaboration with peers.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.2.6,CA-CCSS-ELA-2013,W.3.6,,2,3,W | 6 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"With guidance and support from adults, use a variety of digital tools to produce and publish writing, including in collaboration with peers.","With guidance and support from adults, use technology to produce and publish writing (using keyboarding skills) as well as to interact and collaborate with others.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.3.6,CA-CCSS-ELA-2013,W.4.6,,3,4,W | 6 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"With guidance and support from adults, use technology to produce and publish writing (using keyboarding skills) as well as to interact and collaborate with others.","With some guidance and support from adults, use technology, including the Internet, to produce and publish writing as well as to interact and collaborate with others; demonstrate sufficient command of keyboarding skills to type a minimum of one page in a single sitting.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.4.6,CA-CCSS-ELA-2013,W.5.6,,4,5,W | 6 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"With some guidance and support from adults, use technology, including the Internet, to produce and publish writing as well as to interact and collaborate with others; demonstrate sufficient command of keyboarding skills to type a minimum of one page in a single sitting.","With some guidance and support from adults, use technology, including the Internet, to produce and publish writing as well as to interact and collaborate with others; demonstrate sufficient command of keyboarding skills to type a minimum of two pages in a single sitting.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.K.7,CA-CCSS-ELA-2013,W.1.7,,0,1,W | 7 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Participate in shared research and writing projects (e.g., explore a number of books by a favorite author and express opinions about them).","Participate in shared research and writing projects (e.g., explore a number of “how-to” books on a given topic and use them to write a sequence of instructions).",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.1.7,CA-CCSS-ELA-2013,W.2.7,,1,2,W | 7 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Participate in shared research and writing projects (e.g., explore a number of “how-to” books on a given topic and use them to write a sequence of instructions).","Participate in shared research and writing projects (e.g., read a number of books on a single topic to produce a report; record science observations).",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.2.7,CA-CCSS-ELA-2013,W.3.7,,2,3,W | 7 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Participate in shared research and writing projects (e.g., read a number of books on a single topic to produce a report; record science observations).",Conduct short research projects that build knowledge about a topic.,https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.3.7,CA-CCSS-ELA-2013,W.4.7,,3,4,W | 7 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,Conduct short research projects that build knowledge about a topic.,Conduct short research projects that build knowledge through investigation of different aspects of a topic.,https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.4.7,CA-CCSS-ELA-2013,W.5.7,,4,5,W | 7 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,Conduct short research projects that build knowledge through investigation of different aspects of a topic.,Conduct short research projects that use several sources to build knowledge through investigation of different aspects of a topic.,https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.K.8,CA-CCSS-ELA-2013,W.1.8,,0,1,W | 8 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"With guidance and support from adults, recall information from experiences or gather information from provided sources to answer a question.","With guidance and support from adults, recall information from experiences or gather information from provided sources to answer a question.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.1.8,CA-CCSS-ELA-2013,W.2.8,,1,2,W | 8 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"With guidance and support from adults, recall information from experiences or gather information from provided sources to answer a question.",Recall information from experiences or gather information from provided sources to answer a question.,https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.2.8,CA-CCSS-ELA-2013,W.3.8,,2,3,W | 8 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,Recall information from experiences or gather information from provided sources to answer a question.,Recall information from experiences or gather information from print and digital sources; take brief notes on sources and sort evidence into provided categories.,https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.3.8,CA-CCSS-ELA-2013,W.4.8,,3,4,W | 8 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,Recall information from experiences or gather information from print and digital sources; take brief notes on sources and sort evidence into provided categories.,"Recall relevant information from experiences or gather relevant information from print and digital sources; take notes, paraphrase, and categorize information, and provide a list of sources. CA",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.4.8,CA-CCSS-ELA-2013,W.5.8,,4,5,W | 8 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Recall relevant information from experiences or gather relevant information from print and digital sources; take notes, paraphrase, and categorize information, and provide a list of sources. CA","Recall relevant information from experiences or gather relevant information from print and digital sources; summarize or paraphrase information in notes and finished work, and provide a list of sources.",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.K.9,CA-CCSS-ELA-2013,W.1.9,,0,1,W | 9 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,(Begins in grade 4),(Begins in grade 4),https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.1.9,CA-CCSS-ELA-2013,W.2.9,,1,2,W | 9 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,(Begins in grade 4),(Begins in grade 4),https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.2.9,CA-CCSS-ELA-2013,W.3.9,,2,3,W | 9 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,(Begins in grade 4),(Begins in grade 4),https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.3.9,CA-CCSS-ELA-2013,W.4.9,,3,4,W | 9 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,(Begins in grade 4),"Draw evidence from literary or informational texts to support analysis, reflection, and research. a. Apply grade 4 Reading standards to literature (e.g., “Describe in depth a character, setting, or event in a story or drama, drawing on specific details in the text [e.g., a character’s thoughts, words, or actions].”). b. Apply grade 4 Reading standards to informational texts (e.g., “Explain how an author uses reasons and evidence to support particular points in a text”).",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
CA-CCSS-ELA-2013,W.4.9,CA-CCSS-ELA-2013,W.5.9,,4,5,W | 9 | ,Identifier match only: same strand/domain and number in adjacent grades. Prerequisite relationship is unverified; review both standards before assigning a relation.,"Draw evidence from literary or informational texts to support analysis, reflection, and research. a. Apply grade 4 Reading standards to literature (e.g., “Describe in depth a character, setting, or event in a story or drama, drawing on specific details in the text [e.g., a character’s thoughts, words, or actions].”). b. Apply grade 4 Reading standards to informational texts (e.g., “Explain how an author uses reasons and evidence to support particular points in a text”).","Draw evidence from literary or informational texts to support analysis, reflection, and research. a. Apply grade 5 Reading standards to literature (e.g., “Compare and contrast two or more characters, settings, or events in a story or a drama, drawing on specific details in the text [e.g., how characters interact]”). b. Apply grade 5 Reading standards to informational texts (e.g., “Explain how an author uses reasons and evidence to support particular points in a text, identifying which reasons and evidence support which point[s]”).",https://www2.cde.ca.gov/cacs/ela,https://www2.cde.ca.gov/cacs/ela
