framework_id,code,grade,cluster,overarching_standard_code,overarching_standard,text,source_url,page,raw_text
CA-PE-2005,PE-1.1.17,1,Manipulative Skills,PE-1.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,"Kick a stationary ball, using a smooth, continuous running approach.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-1.1.17
Grade: 1
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Kick a stationary ball, using a smooth, continuous running approach.
"
CA-PE-2005,PE-1.1.18,1,Manipulative Skills,PE-1.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,"Strike a balloon upward continuously, using arms, hands, and feet.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-1.1.18
Grade: 1
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Strike a balloon upward continuously, using arms, hands, and feet.
"
CA-PE-2005,PE-1.1.19,1,Manipulative Skills,PE-1.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,"Strike a balloon upward continuously, using a large, short-handled paddle.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-1.1.19
Grade: 1
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Strike a balloon upward continuously, using a large, short-handled paddle.
"
CA-PE-2005,PE-1.1.2,1,Movement Concepts,PE-1.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,"Travel over, under, in front of, behind, and through objects and over, under, in front of, and behind partners, using locomotor skills.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-1.1.2
Grade: 1
Cluster: Movement Concepts

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Travel over, under, in front of, behind, and through objects and over, under, in front of, and behind partners, using locomotor skills.
"
CA-PE-2005,PE-1.1.20,1,Manipulative Skills,PE-1.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,"Dribble a ball in a forward direction, using the inside of the foot.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-1.1.20
Grade: 1
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Dribble a ball in a forward direction, using the inside of the foot.
"
CA-PE-2005,PE-1.1.21,1,Manipulative Skills,PE-1.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,Dribble a ball continuously with one hand.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-1.1.21
Grade: 1
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Dribble a ball continuously with one hand.
"
CA-PE-2005,PE-1.1.22,1,Rhythmic Skills,PE-1.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,Create or imitate movement in response to rhythms and musics.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-1.1.22
Grade: 1
Cluster: Rhythmic Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Create or imitate movement in response to rhythms and musics.
"
CA-PE-2005,PE-1.1.3,1,Movement Concepts,PE-1.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,"Change speeds in response to tempos, rhythms, and signals while traveling in straight, curved, and zigzag pathways, using the following locomotor movements: walking, running, leaping, hopping, jumping, galloping, sliding, and skipping.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-1.1.3
Grade: 1
Cluster: Movement Concepts

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Change speeds in response to tempos, rhythms, and signals while traveling in straight, curved, and zigzag pathways, using the following locomotor movements: walking, running, leaping, hopping, jumping, galloping, sliding, and skipping.
"
CA-PE-2005,PE-1.1.4,1,Movement Concepts,PE-1.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,"Change direction from forward and back and right and left in response to tempos, rhythms, and signals while walking, running, hopping, and jumping (i.e., locomotor skills).",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-1.1.4
Grade: 1
Cluster: Movement Concepts

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Change direction from forward and back and right and left in response to tempos, rhythms, and signals while walking, running, hopping, and jumping (i.e., locomotor skills).
"
CA-PE-2005,PE-1.1.5,1,Movement Concepts,PE-1.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,"Demonstrate the difference between slow and fast, heavy and light, and hard and soft while moving.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-1.1.5
Grade: 1
Cluster: Movement Concepts

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Demonstrate the difference between slow and fast, heavy and light, and hard and soft while moving.
"
CA-PE-2005,PE-1.1.6,1,Body Management,PE-1.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,"Balance oneself, demonstrating momentary stillness, in symmetrical and asymmetrical shapes using body parts other than both feet as a base of support.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-1.1.6
Grade: 1
Cluster: Body Management

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Balance oneself, demonstrating momentary stillness, in symmetrical and asymmetrical shapes using body parts other than both feet as a base of support.
"
CA-PE-2005,PE-1.1.7,1,Locomotor Movement,PE-1.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,"Roll smoothly in a forward direction, without stopping or hesitating, emphasizing a rounded form.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-1.1.7
Grade: 1
Cluster: Locomotor Movement

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Roll smoothly in a forward direction, without stopping or hesitating, emphasizing a rounded form.
"
CA-PE-2005,PE-1.1.8,1,Locomotor Movement,PE-1.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,Land on both feet after taking off on one foot and on both feet.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-1.1.8
Grade: 1
Cluster: Locomotor Movement

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Land on both feet after taking off on one foot and on both feet.
"
CA-PE-2005,PE-1.1.9,1,Locomotor Movement,PE-1.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,Jump a swinging rope held by others.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-1.1.9
Grade: 1
Cluster: Locomotor Movement

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Jump a swinging rope held by others.
"
CA-PE-2005,PE-1.2,1,,,,"Students demonstrate knowledge of movement concepts, principles, and strategies that apply to the learning and performance of physical activities.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-1.2
Grade: 1

Standard:
Students demonstrate knowledge of movement concepts, principles, and strategies that apply to the learning and performance of physical activities.
"
CA-PE-2005,PE-1.2.1,1,Movement Concepts,PE-1.2,"Students demonstrate knowledge of movement concepts, principles, and strategies that apply to the learning and performance of physical activities.",Identify the right and left sides of the body and movement from right to left and left to right.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-1.2.1
Grade: 1
Cluster: Movement Concepts

Overarching Standard:
Students demonstrate knowledge of movement concepts, principles, and strategies that apply to the learning and performance of physical activities.

Standard:
Identify the right and left sides of the body and movement from right to left and left to right.
"
CA-PE-2005,PE-1.2.10,1,Manipulative Skills,PE-1.2,"Students demonstrate knowledge of movement concepts, principles, and strategies that apply to the learning and performance of physical activities.",Demonstrate and explain how to reduce the impact force while catching an object.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-1.2.10
Grade: 1
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate knowledge of movement concepts, principles, and strategies that apply to the learning and performance of physical activities.

Standard:
Demonstrate and explain how to reduce the impact force while catching an object.
"
CA-PE-2005,PE-1.2.11,1,Manipulative Skills,PE-1.2,"Students demonstrate knowledge of movement concepts, principles, and strategies that apply to the learning and performance of physical activities.","Identify the placement of the nonkicking foot when kicking with a smooth, running approach.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-1.2.11
Grade: 1
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate knowledge of movement concepts, principles, and strategies that apply to the learning and performance of physical activities.

Standard:
Identify the placement of the nonkicking foot when kicking with a smooth, running approach.
"
